ÈÛÁ¶²ÄÁÏÃû³Æ	µÀ¾ßÖÖÀà	¾ßÌåÀà±ğ	ÏêÏ¸Àà±ğ	¶¯»­ÎÄ¼şÃû	¶ÔÓ¦Îï¼şË÷	¿í¶È	¸ß¶È	ËµÃ÷ÎÄ×Ö	ÎåĞĞÊôĞÔ	¼Û¸ñ	µÈ¼¶	ÊÇ·ñµş·Å	Æ·ÖÊ	Ä§·¨ÊôĞÔË÷Òı1	¿ÉÈÛÁ¶×°±¸ÀàĞÍ1	¿ÉÈÛÁ¶×°±¸ÀàĞÍ2	¿ÉÈÛÁ¶×°±¸ÀàĞÍ3	¿ÉÈÛÁ¶×°±¸ÀàĞÍ4	¿ÉÈÛÁ¶×°±¸ÀàĞÍ5	¿ÉÈÛÁ¶×°±¸ÀàĞÍ6	ÌáÁ¶ºóÊÇ·ñÓÀ¾Ã°ó¶¨
Xİch Háa V¨n C­¬ng - Bİnh [CÊp 4]	8	1	414	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	4138	1	4	8				0
Xİch Háa V¨n C­¬ng - Bİnh [CÊp 5]	8	1	415	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	4139	1	4	8				0
Xİch Háa V¨n C­¬ng - Bİnh [CÊp 6]	8	1	416	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	4140	1	4	8				0
Xİch Háa V¨n C­¬ng - Bİnh [CÊp 7]	8	1	417	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	4141	1	4	8				0
Xİch Háa V¨n C­¬ng - Bİnh [CÊp 8]	8	1	418	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	4142	1	4	8				0
Xİch Háa V¨n C­¬ng - Bİnh [CÊp 9]	8	1	419	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	4143	1	4	8				0
Xİch Háa V¨n C­¬ng - Bİnh [CÊp 10]	8	1	420	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	4144	1	4	8				0
Xİch Háa V¨n C­¬ng - Êt [CÊp 1]	8	1	421	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	1	4145	2	3	9				0
Xİch Háa V¨n C­¬ng - Êt [CÊp 2]	8	1	422	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	4146	2	3	9				0
Xİch Háa V¨n C­¬ng - Êt [CÊp 3]	8	1	423	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	4147	2	3	9				0
Xİch Háa V¨n C­¬ng - Êt [CÊp 4]	8	1	424	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	4148	2	3	9				0
Xİch Háa V¨n C­¬ng - Êt [CÊp 5]	8	1	425	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	4149	2	3	9				0
Xİch Háa V¨n C­¬ng - Êt [CÊp 6]	8	1	426	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	4150	2	3	9				0
Xİch Háa V¨n C­¬ng - Êt [CÊp 7]	8	1	427	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	4151	2	3	9				0
Xİch Háa V¨n C­¬ng - Êt [CÊp 8]	8	1	428	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	4152	2	3	9				0
Xİch Háa V¨n C­¬ng - Êt [CÊp 9]	8	1	429	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	4153	2	3	9				0
Xİch Háa V¨n C­¬ng - Êt [CÊp 10]	8	1	430	\spr\item\fusion\»ğÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	4154	2	3	9				0
L¹c L«i V¨n C­¬ng - Bİnh [CÊp 1]	8	1	431	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	1	4155	1	4	8				0
L¹c L«i V¨n C­¬ng - Bİnh [CÊp 2]	8	1	432	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	4156	1	4	8				0
L¹c L«i V¨n C­¬ng - Bİnh [CÊp 3]	8	1	433	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	4157	1	4	8				0
L¹c L«i V¨n C­¬ng - Bİnh [CÊp 4]	8	1	434	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	4158	1	4	8				0
L¹c L«i V¨n C­¬ng - Bİnh [CÊp 5]	8	1	435	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	4159	1	4	8				0
L¹c L«i V¨n C­¬ng - Bİnh [CÊp 6]	8	1	436	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	4160	1	4	8				0
L¹c L«i V¨n C­¬ng - Bİnh [CÊp 7]	8	1	437	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	4161	1	4	8				0
L¹c L«i V¨n C­¬ng - Bİnh [CÊp 8]	8	1	438	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	4162	1	4	8				0
L¹c L«i V¨n C­¬ng - Bİnh [CÊp 9]	8	1	439	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	4163	1	4	8				0
L¹c L«i V¨n C­¬ng - Bİnh [CÊp 10]	8	1	440	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	4164	1	4	8				0
L¹c L«i V¨n C­¬ng - Êt [CÊp 1]	8	1	441	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	1	4165	2	3	9				0
L¹c L«i V¨n C­¬ng - Êt [CÊp 2]	8	1	442	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	2	4166	2	3	9				0
L¹c L«i V¨n C­¬ng - Êt [CÊp 3]	8	1	443	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	3	4167	2	3	9				0
L¹c L«i V¨n C­¬ng - Êt [CÊp 4]	8	1	444	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	4	4168	2	3	9				0
L¹c L«i V¨n C­¬ng - Êt [CÊp 5]	8	1	445	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	5	4169	2	3	9				0
L¹c L«i V¨n C­¬ng - Êt [CÊp 6]	8	1	446	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	6	4170	2	3	9				0
L¹c L«i V¨n C­¬ng - Êt [CÊp 7]	8	1	447	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	7	4171	2	3	9				0
L¹c L«i V¨n C­¬ng - Êt [CÊp 8]	8	1	448	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	8	4172	2	3	9				0
L¹c L«i V¨n C­¬ng - Êt [CÊp 9]	8	1	449	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	9	4173	2	3	9				0
L¹c L«i V¨n C­¬ng - Êt [CÊp 10]	8	1	450	\spr\item\fusion\À×ÎÆ¸Ö.spr	41	1	1	Ngò hµnh v¨n c­¬ng ®­îc luyÖn tõ ngò hµnh kho¸ng, cã thÓ n©ng cao n¨ng lùc trang bŞ	0	0	1	0	10	4174	2	3	9				0
