ItemGenre	DetailType	ParticularType	ÎåÐÐÊôÐÔ	µÈ¼¶	ÒøÁ½	¸£Ôµ	Í­Ç®	»ý·Ö	½ð±Ò	¹±Ï×¶È	ÈÙÓþµã	½ð±Ò»ý·Ö	½ð±Ò¹ºÎï·µ»¹µÄ½ð±Ò»ý·Ö	Í³Ò»¼Û¸ñ»õ±ÒÀàÐÍ	Í³Ò»¼Û¸ñ½ð¶î	ÊÇ·ñ×ö½»Ò×¼ÇÂ¼	ÉÌÆ·ÏÖ¼Û	´ÙÏú¿ªÊ¼Ê±¼ä	´ÙÏú½áÊøÈÕÆÚ	ÏúÊÛ¿ªÊ¼Ê±¼ä	ÏúÊÛ½áÊøÈÕÆÚ	±£ÖµÆÚ£¨·ÖÖÓ£¬ÏÖÊµÊ±¼ä£©	Ê¹ÓÃÆÚ£¨·ÖÖÓ£¬ÔÚÏßÊ±¼ä£©	ÏûºÄÀàÐÍ(0-Ò»´Î;1-ÎÞÏÞ´Î)	µÀ¾ßÃû³Æ£¨±ØÐë·Å×îºó£¬³ÌÐò²»¶Á£©
0	11	430	0	1												1									Ò×ÈÝÃæ¾ß-ÕÕÈÕÃá
0	11	431	0	1												1									Ò×ÈÝÃæ¾ß-ÌÆê»
0	11	432	0	1												1									Ò×ÈÝÃæ¾ß-ÃîÒ»
0	11	433	0	1												1									Ò×ÈÝÃæ¾ß-À÷ÕÛÃ·
0	11	434	0	1												1									Ò×ÈÝÃæ¾ß-¶ËÄ¾Àë
0	11	437	0	1												1									Ò×ÈÝÃæ¾ß-ÁèÏö×Ó
0	11	445	0	1												1									Ò×ÈÝÃæ¾ß-´ºÅ£
0	11	448	0	1												1									Ò×ÈÝÃæ¾ß-æÏ¶ð
6	1	2527	0	1												1									»ØÌìÔÙÔìÀñ°üvn
6	1	1604	0	1												1									Ó¢ÐÛÌû
6	1	1617	0	1												1									Ñ×µÛÁî
6	1	2575	0	1												1									²ÊÏß
6	1	2576	0	1												1									ÖÐÒ©
6	1	2580	0	1												1									¶Å¿µ¾ÆÀñ°ü
6	1	2608	0	1												1									Ôªµ°½ð´¸
6	1	2699	0	1												1									ÇéÈËÊ÷×Ñ
6	1	2703	0	1												1									Çí½¬ÓñÒº
6	1	2744	0	1												1									ÈçÒâÔ¿³×
6	1	2745	0	1												1									Ë®ÔôÁîÅÆ
6	1	2738	0	1												1									ÁúÒûÊ¥Ë®
6	1	2813	0	1												1									Ç§±¦¿âÁî
6	1	2806	0	1												1									ÎåÐÐ·û
6	1	2824	0	1												1									Õ½Ê¤»¨»·
16	3210	0	0	6												1									ÎåÐÐÓ¡£¨Ç¿»¯£©
16	3220	0	0	6												1									ÎåÐÐÓ¡£¨Èõ»¯£©
6	1	2839														1									ÍõÌú½³Áî·û
16	3465	0	0	0												1									¾øÊÀÅû·ç
16	3466	0	0	0												1									ÆÆ¾üÅû·ç£¨Ë²ÒÆ£©
16	3467	0	0	0												1									°ÁÑ©Åû·ç£¨Ë²ÒÆ£©
16	3468	0	0	0												1									°ÁÑ©Åû·ç£¨¸ñµ²£©
16	3469	0	0	0												1									¾ªÀ×Åû·ç£¨Ë²ÒÆ£©
16	3470	0	0	0												1									¾ªÀ×Åû·ç£¨¸ñµ²£©
16	3471	0	0	0												1									¾ªÀ×Åû·ç£¨ÖØ»÷£©
16	3472	0	0	0												1									Óù·çÅû·ç£¨Ë²ÒÆ£©
16	3473	0	0	0												1									Óù·çÅû·ç£¨¸ñµ²£©
16	3474	0	0	0												1									Óù·çÅû·ç£¨ÖØ»÷£©
16	3475	0	0	0												1									ÊÉ¹âÅû·ç
6	1	2857	0	1												1									ÉúÈÕÀ¯Öò
6	1	2858	0	1												1									Ë®¹ûÀº
6	1	2866	0	1												1									°×ÍÃµÄÊ³Îï
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	2721	0	1												1									×ÏòþÉÏ½äÍ¼Æ×
6	1	2722	0	1												1									×ÏòþÏÂ½äÍ¼Æ×
6	1	2723	0	1												1									×ÏòþÎäÆ÷Í¼Æ×
6	1	1642	0	1												1									Ê÷Ãç
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	18	0	1												1									ÐÄÐÄÏàÓ³·û
6	1	2951	0	1												1									Ò×ÈÝÃØÊõ
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	2954	0	1												1									ÁúÑªÀñºÐ
6	1	2955	0	1												1									´ó°×¾ÔÍèÀñ°ü
6	1	2956	0	1												1									ÌØÊâ°×¾ÔÍèÀñ°ü
6	1	2957	0	1												1									»ìÔªÁéÂ¶(ÖÐ)
6	1	2958	0	1												1									»ìÔªÁéÂ¶(´ó)
6	1	2959	0	1												1									ÉÙÁÖÃØ¼®
6	1	2960	0	1												1									ÌìÍõÃØ¼®
6	1	2961	0	1												1									ÌÆÃÅÃØ¼®
6	1	2962	0	1												1									Îå¶¾ÃØ¼®
6	1	2963	0	1												1									¶ëÃ¼ÃØ¼®
6	1	2964	0	1												1									´äÑÌÃØ¼®
6	1	2965	0	1												1									Ø¤°ïÃØ¼®
6	1	2966	0	1												1									ÌìÈÌÃØ¼®
6	1	2967	0	1												1									Îäµ±ÃØ¼®
6	1	2968	0	1												1									À¥ÂØÃØ¼®
0	11	494	0	1												1									·öÉ£ÃæÕÖ
0	11	495	0	1												1									ÏÀ¿ÍÃæ
6	1	2657	0	1												1									¸´Éú·û
6	1	2974	0	1												1									¡¶±±¶·³¤ÉúÊõ¡ª¡ª´ó³ËÐÄ·¨¡·
6	1	2975	0	1												1									ËÙÐ§150¼¶¼¼ÄÜ°×¾ÔÍè
6	1	2977	0	1												1									ºìÉ«²¼´ø
6	1	2978	0	1												1									ÔÂÓ°ÁúµÆ
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	2998	0	1												1									Ë¿³ñ
6	1	3005	0	1												1									½ðÎÚÖØÖýÓñ
6	1	3036	0	1												1									Òø¶§
6	1	3037	0	1												1									½ð¶§
6	1	3041	0	1												1									Ä«ºÐ
6	1	3072	0	1												1									Ê¥µ®Ã±
6	1	3104	0	1												1									»Æ½ðÅÌ
6	1	3112	0	1												1									ÒÆ»¨ºÍÃÎ
6	1	3115	0	1												1									ÐãÔÂÄýÂ¶
6	1	3126	0	1												1									Ë¿´ø
6	1	3138	0	1												1									µÓÂÚ·ìÈÒÏß
6	1	3145	0	1												1									ºÍÊÏèµ
6	1	3150	0	1												1									åóÅÚÁî·û
6	1	3147	0	1												1									¼ÓËÙ·û
6	1	3148	0	1												1									¸ñµ²·û
6	1	3149	0	1												1									ÒþÉí·û
6	1	1431	0	1												1									ÌìÉ½Ñ©Á«
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
0	11	482	0	1												1									Ò×ÈÝÃæ¾ß-Õ½³¡Ó¢ÐÛ
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	2975	0	1												1									ËÙÐ§150¼¶¼¼ÄÜ°×¾ÔÍè
16	3210	0	0	1												1									ÎåÐÐÓ¡£¨Ç¿»¯£©
16	3220	0	0	1												1									ÎåÐÐÓ¡£¨Èõ»¯£©
16	3211	0	0	1												1									ÎåÐÐÓ¡£¨Ç¿»¯£©
16	3221	0	0	1												1									ÎåÐÐÓ¡£¨Èõ»¯£©
16	3470	0	0	1												1									¾ªÀ×Åû·ç£¨¸ñµ²£©
16	3471	0	0	1												1									¾ªÀ×Åû·ç£¨ÖØ»÷£©
16	3472	0	0	1												1									Óù·çÅû·ç£¨Ë²ÒÆ£©
16	3470	0	0	1												1									¾ªÀ×Åû·ç£¨¸ñµ²£©
16	3471	0	0	1												1									¾ªÀ×Åû·ç£¨ÖØ»÷£©
16	3472	0	0	1												1									Óù·çÅû·ç£¨Ë²ÒÆ£©
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1	10000000											0									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	2590	0	1												1									Í¨ÐÐÁîÅÆ
6	1	2591	0	1												1									×é¶ÓÍ¨ÐÐÁîÅÆ
6	1	2595	0	1												1									Ìì³ØÃØ¾³ËÄ²ã´«ËÍ·û
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	2590	0	1												1									Í¨ÐÐÁîÅÆ
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3199	0	1												1									ÂÌË®µ¾
6	1	3160	0	1												1									ÑÕÁÏ
6	1	3157	0	1												1									ÖÖ×Ñ
6	1	3159	0	1												1									Æ¿Ë®
6	1	3198	0	1												1									°×½ðÁ­µ¶
1	0	0	0	5												0									¾Å×ª»¹»êµ¤
1	1	0	0	5												0									Ê×ÎÚ»¹Éñµ¤
1	2	0	0	5												0									Îå»¨ÓñÂ¶Íè
1	4	0	0	4												0									ÒøÇÌÈ¥¶¾µ¤
1	3	0	0	1												0									Èý»¨É¢
1	8	0	0	4												0									»ØÌìÔÙÔìµ¤
6	1	74	0	1	100000											1									°×¾ÔÍè
6	1	71	0	1	600000											1									ÏÉ²ÝÂ¶
6	1	1372	0	1	200000											1									¼¼ÄÜ°×¾ÔÍè
4	353	0	0	1	1000000											1									ÐÉºì±¦Ê¯
4	238	0	0	1	2000000											1									À¶Ë®¾§
4	239	0	0	1	2000000											1									×ÏË®¾§
4	240	0	0	1	2000000											1									ÂÌË®¾§
6	1	72	0	1	500000											0									ÌìÉ½ÓñÂ¶
6	1	73	0	1	150000											0									°Ù¹ûÂ¶
0	10	7	0	1	3000000											0									·­Óð
0	10	13	0	1	3000000											0									³¬¹â
0	10	15	0	1	3000000											0									»ð¾¦½ð»¢Íõ
0	10	18	0	1	5000000											0									º¹ÑªÁú¾Ô
6	1	3560	0	1	4000000											1									ÉñÃØ¿óÊ¯ËéÆ¬
6	1	1267	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨ÐþÌú½££©
6	1	1268	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨´ó·çµ¶£©
6	1	1269	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨½ð¹¿°ô£©
6	1	1270	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨ÆÆÌìêª£©
6	1	1271	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨ÆÆÌì´¸£©
6	1	1272	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨°ÔÍõïÚ£©
6	1	1273	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨ËéÔÂµ¶£©
6	1	1274	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨¿×È¸ôá£©
6	1	1275	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨Áú·ïÑªÓñïí£©
6	1	1276	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨Ìì²Ï»¤Íó£©
6	1	1277	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨Í¨Ìì·¢¹Ú£©
6	1	1278	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨ÑÚÈÕ¿ø£©
6	1	1279	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨½äÖ¸£©
6	1	1280	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨ÏîÁ´£©
6	1	1281	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨»¤Éí·û£©
6	1	1282	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨°×½ðÑü´ø£©
6	1	1283	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨Ìì²ÏÑ¥£©
6	1	1284	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨·É·ïÑ¥£©
6	1	1285	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨ÏãÄÒ£©
6	1	1286	0	1	1000000											1									ÎåÐÐ×°±¸Àñ°ü£¨ÓñÅå£©
4	996	1	0	1	3000000											1									³¤¸èÃÅÁîÅÆ
6	1	240	0	1												1									»Æ½ðÍ¼Æ×-ÃÎÁúÖ®½ðË¿ÕýºìôÂôÄ
6	1	245	0	1												1									»Æ½ðÍ¼Æ×-·üÄ§Ö®ÎÞÁ¿½ð¸ÕÍó
6	1	250	0	1												1									»Æ½ðÍ¼Æ×-ËÄ¿ÕÖ®´ïÄ¦É®Ð¬
6	1	255	0	1												1									»Æ½ðÍ¼Æ×-º³ÌìÖ®ÎäÉñÏâ½ð¼×
6	1	260	0	1												1									»Æ½ðÍ¼Æ×-¼ÌÒµÖ®ÐþÎä»Æ½ðîø
6	1	265	0	1												1									»Æ½ðÍ¼Æ×-ÓùÁúÖ®Õ½Éñ¹Ò×¹
6	1	310	0	1												1									»Æ½ðÍ¼Æ×-±ùº®Ö®ÐþÒÂÊø¼×
6	1	315	0	1												1									»Æ½ðÍ¼Æ×-Ìì¹âÖ®¶¨ÐÄÄýÉñ·û
6	1	323	0	1												1									»Æ½ðÍ¼Æ×-É­»ÄÖ®ÐÇÔÉ·ÉÂÄ
6	1	324	0	1												1									»Æ½ðÍ¼Æ×-µØÆÇÖ®ÎåÐÐÁ¬»·¹Ú
6	1	295	0	1												1									»Æ½ðÍ¼Æ×-ÓÄëÊÖ®³àÐ«ÃØ×°
6	1	300	0	1												1									»Æ½ðÍ¼Æ×-Ú¤»ÃÖ®ÓÄ¹Æ°µÒÂ
6	1	305	0	1												1									»Æ½ðÍ¼Æ×-Öä¸¿Ö®ÃðÀ×¾±·û
6	1	272	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ¼äÖ®ÇÙÔÏ»¤Íó
6	1	277	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ÷ÊÖ®Ï´ÏóÓñ¿Û
6	1	280	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ³¾Ö®ÇåÐÄÏòÉÆÖé
6	1	285	0	1												1									»Æ½ðÍ¼Æ×-ÆÜ»ËÖ®»ÛÐÄ³¤Éú¿Û
6	1	289	0	1												1									»Æ½ðÍ¼Æ×-±Ìº£Ö®Ô§ÑìÁ¬»·µ¶
6	1	340	0	1												1									»Æ½ðÍ¼Æ×-Ä§É·Ö®²ÐÑôÓ³Ñª¼×
6	1	344	0	1												1									»Æ½ðÍ¼Æ×-Ä§ÊÈÖ®ÁÒÑæ¹ÚÃá
6	1	349	0	1												1									»Æ½ðÍ¼Æ×-Ä§»ÍÖ®½ð¼×¿ø
6	1	330	0	1												1									»Æ½ðÍ¼Æ×-Í¬³ðÖ®½µÁúØ¤ÒÂ
6	1	335	0	1												1									»Æ½ðÍ¼Æ×-µÐâéÖ®¾Å´üØ¤ÒÂ
6	1	354	0	1												1									»Æ½ðÍ¼Æ×-ÁèÔÀÖ®Ì«¼«½£
6	1	360	0	1												1									»Æ½ðÍ¼Æ×-¼°·áÖ®ÈýÇå·û
6	1	365	0	1												1									»Æ½ðÍ¼Æ×-Ëª¾§Ö®Á÷ÐÇ¸ÏÔÂ¿Û
6	1	369	0	1												1									»Æ½ðÍ¼Æ×-À×ñ·Ö®º®ËÉ±ù°Ø¹Ú
6	1	374	0	1												1									»Æ½ðÍ¼Æ×-Îí»ÃÖ®±±Ú¤µÀ¹Ú
6	1	1125	0	1	20000000											1									120¼¶¼¼ÄÜ¾÷Òª
6	1	241	0	1												1									»Æ½ðÍ¼Æ×-ÃÎÁúÖ®ÐþË¿·¨´ø
6	1	246	0	1												1									»Æ½ðÍ¼Æ×-·üÄ§Ö®ÎÚ½ðÈíÌÐ
6	1	251	0	1												1									»Æ½ðÍ¼Æ×-ËÄ¿ÕÖ®»¤·¨Ñü´ø
6	1	256	0	1												1									»Æ½ðÍ¼Æ×-º³ÌìÖ®ÍþÎäÊøÑü»·
6	1	263	0	1												1									»Æ½ðÍ¼Æ×-¼ÌÒµÖ®ÖìÈ¸ÁèÔÆÑ¥
6	1	266	0	1												1									»Æ½ðÍ¼Æ×-ÓùÁúÖ®ÌìÃÅÊøÑü»·
6	1	270	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ¼äÖ®Çå·çÈíåì
6	1	278	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ÷ÊÖ®ºìç»Èí¶NÐ¬
6	1	283	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ³¾Ö®·ð¹âÖ¸»·
6	1	287	0	1												1									»Æ½ðÍ¼Æ×-ÆÜ»ËÖ®±ù×Ù½õÍó
6	1	291	0	1												1									»Æ½ðÍ¼Æ×-±Ìº£Ö®ºìÁå½ðË¿´ø
6	1	296	0	1												1									»Æ½ðÍ¼Æ×-ÓÄëÊÖ®ÇàòÚ²øÑü
6	1	302	0	1												1									»Æ½ðÍ¼Æ×-Ú¤»ÃÖ®¸¯¹Ç»¤Íó
6	1	307	0	1												1									»Æ½ðÍ¼Æ×-Öä¸¿Ö®´©ÐÄ¶¾Íó
6	1	311	0	1												1									»Æ½ðÍ¼Æ×-±ùº®Ö®ÐÄ¼ýÑü¿Û
6	1	317	0	1												1									»Æ½ðÍ¼Æ×-Ìì¹âÖ®µØÐÐÇ§ÀïÑ¥
6	1	321	0	1												1									»Æ½ðÍ¼Æ×-É­»ÄÖ®»êÒ§ÑüÊø
6	1	327	0	1												1									»Æ½ðÍ¼Æ×-µØÆÇÖ®¿ÛÐÄïí
6	1	329	0	1												1									»Æ½ðÍ¼Æ×-Í¬³ðÖ®ÓùÁúÓñÅå
6	1	336	0	1												1									»Æ½ðÍ¼Æ×-µÐâéÖ®²øÃ§Ñü´ø
6	1	341	0	1												1									»Æ½ðÍ¼Æ×-Ä§É·Ö®³àæ÷ËøÑü¿Û
6	1	351	0	1												1									»Æ½ðÍ¼Æ×-Ä§»ÍÖ®Ïª¹ÈÊøÑü´ø
6	1	347	0	1												1									»Æ½ðÍ¼Æ×-Ä§ÊÈÖ®ÑªÓñÆßÉ±Åå
6	1	356	0	1												1									»Æ½ðÍ¼Æ×-ÁèÔÀÖ®Å­À×·¨½ä
6	1	362	0	1												1									»Æ½ðÍ¼Æ×-¼°·áÖ®´äÓñÐþ»ÆÍó
6	1	367	0	1												1									»Æ½ðÍ¼Æ×-Ëª¾§Ö®ÌìÇå±ù¾§ÊÖ
6	1	371	0	1												1									»Æ½ðÍ¼Æ×-À×ñ·Ö®·çÀ×Çà½õ´ø
6	1	377	0	1												1									»Æ½ðÍ¼Æ×-Îí»ÃÖ®ÇåÓ°ÐþÓñÅå
6	1	1310	0	1												1									²¹ÌìÊ¯ËéÆ¬£¨´ó£©
6	1	242	0	1												1									»Æ½ðÍ¼Æ×-ÃÎÁúÖ®·ð·¨ÐþÅå
6	1	247	0	1												1									»Æ½ðÍ¼Æ×-·üÄ§Ö®·ðÐÄÈí¿Û
6	1	253	0	1												1									»Æ½ðÍ¼Æ×-ËÄ¿ÕÖ®½äÂÉ·¨½ä
6	1	257	0	1												1									»Æ½ðÍ¼Æ×-º³ÌìÖ®»¢Í·½ôÊøÍó
6	1	262	0	1												1									»Æ½ðÍ¼Æ×-¼ÌÒµÖ®»ðÔÆ÷è÷ëÊÖ
6	1	268	0	1												1									»Æ½ðÍ¼Æ×-ÓùÁúÖ®¾øÃüÖ¸»·
6	1	273	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ¼äÖ®°×Óñ°ãÖ¸
6	1	276	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ÷ÊÖ®±ù¾§Ö¸»·
6	1	281	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ³¾Ö®´È±¯Óñ°ãÖ¸
6	1	288	0	1												1									»Æ½ðÍ¼Æ×-ÆÜ»ËÖ®´äÓñÖ¸»·
6	1	293	0	1												1									»Æ½ðÍ¼Æ×-±Ìº£Ö®ÏËÏ¸Ö¸»·
6	1	297	0	1												1									»Æ½ðÍ¼Æ×-ÓÄëÊÖ®Òøó¸»¤ÊÖ
6	1	301	0	1												1									»Æ½ðÍ¼Æ×-Ú¤»ÃÖ®¶¾Ð«Ö¸»·
6	1	306	0	1												1									»Æ½ðÍ¼Æ×-Öä¸¿Ö®ÓÄ»ÃÖ¸»·
6	1	312	0	1												1									»Æ½ðÍ¼Æ×-±ùº®Ö®ÐþÌì±ù»ðÅå
6	1	318	0	1												1									»Æ½ðÍ¼Æ×-Ìì¹âÖ®ÊøÌì¸¿µØ»·
6	1	322	0	1												1									»Æ½ðÍ¼Æ×-É­»ÄÖ®ÐþÌúÏâÓñÅå
6	1	326	0	1												1									»Æ½ðÍ¼Æ×-µØÆÇÖ®Åùö¨À×»ð½ä
6	1	333	0	1												1									»Æ½ðÍ¼Æ×-Í¬³ðÖ®¼ûÁú°âÖ¸
6	1	338	0	1												1									»Æ½ðÍ¼Æ×-µÐâéÖ®²Ý¼äÊ¯½ä
6	1	343	0	1												1									»Æ½ðÍ¼Æ×-Ä§É·Ö®ÔÆÁúÍÂÖé½ä
6	1	352	0	1												1									»Æ½ðÍ¼Æ×-Ä§»ÍÖ®ÑªÒÂÊÞïí
6	1	346	0	1												1									»Æ½ðÍ¼Æ×-Ä§ÊÈÖ®Òµ»ðÓÄÚ¤½ä
6	1	358	0	1												1									»Æ½ðÍ¼Æ×-ÁèÔÀÖ®ÌìµØÐþ»Æ½ä
6	1	363	0	1												1									»Æ½ðÍ¼Æ×-¼°·áÖ®ÇàËÉ·¨½ä
6	1	368	0	1												1									»Æ½ðÍ¼Æ×-Ëª¾§Ö®·ç±©Ö¸»·
6	1	373	0	1												1									»Æ½ðÍ¼Æ×-À×ñ·Ö®¾ÅÌìÒýÀ×½ä
6	1	376	0	1												1									»Æ½ðÍ¼Æ×-Îí»ÃÖ®ÊøÐÄÖ¸»·
6	1	243	0	1												1									»Æ½ðÍ¼Æ×-ÃÎÁúÖ®×Ï½ð°ãÈô½ä
6	1	248	0	1												1									»Æ½ðÍ¼Æ×-·üÄ§Ö®ÆÕ¶ÉÉ®Ð¬
6	1	252	0	1												1									»Æ½ðÍ¼Æ×-ËÄ¿ÕÖ®ÈíÆ¤»¤Íó
6	1	258	0	1												1									»Æ½ðÍ¼Æ×-º³ÌìÖ®³ËÁúÕ½Ñ¥
6	1	261	0	1												1									»Æ½ðÍ¼Æ×-¼ÌÒµÖ®°×»¢ÎÞË«¿Û
6	1	267	0	1												1									»Æ½ðÍ¼Æ×-ÓùÁúÖ®Ñ¸·ç·¢¹¿
6	1	271	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ¼äÖ®·÷ÔÆË¿´ø
6	1	275	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ÷ÊÖ®ÇïË®Á÷¹â´ø
6	1	282	0	1												1									»Æ½ðÍ¼Æ×-ÎÞ³¾Ö®¾²Ó°Á÷ËÕ
6	1	286	0	1												1									»Æ½ðÍ¼Æ×-ÆÜ»ËÖ®·çÑ©°×ÔÆÊø´ø
6	1	290	0	1												1									»Æ½ðÍ¼Æ×-±Ìº£Ö®»·ÖéÐûÇå½í
6	1	298	0	1												1									»Æ½ðÍ¼Æ×-ÓÄëÊÖ®Ä«ÖëÈíÂÄ
6	1	303	0	1												1									»Æ½ðÍ¼Æ×-Ú¤»ÃÖ®Ë«»·Éß¿Û
6	1	308	0	1												1									»Æ½ðÍ¼Æ×-Öä¸¿Ö®Ê´¹ÇÓñÅå
6	1	313	0	1												1									»Æ½ðÍ¼Æ×-±ùº®Ö®ÔÂÓ°Ñ¥
6	1	316	0	1												1									»Æ½ðÍ¼Æ×-Ìì¹âÖ®É­ÂÞÊøÑü
6	1	320	0	1												1									»Æ½ðÍ¼Æ×-É­»ÄÖ®½ðÇ®Á¬»·¼×
6	1	328	0	1												1									»Æ½ðÍ¼Æ×-µØÆÇÖ®·çº®ÊøÑü
6	1	331	0	1												1									»Æ½ðÍ¼Æ×-Í¬³ðÖ®Ç±ÁúÑü´ø
6	1	337	0	1												1									»Æ½ðÍ¼Æ×-µÐâéÖ®¹·¼¹Æ¤»¤Íó
6	1	342	0	1												1									»Æ½ðÍ¼Æ×-Ä§É·Ö®¾Ù»ðÁÇÌì»·
6	1	345	0	1												1									»Æ½ðÍ¼Æ×-Ä§ÊÈÖ®À÷Ä§ÊÉÐÄ´ø
6	1	353	0	1												1									»Æ½ðÍ¼Æ×-Ä§»ÍÖ®ÈÛ½ð¶ÏÈÕ½ä
6	1	355	0	1												1									»Æ½ðÍ¼Æ×-ÁèÔÀÖ®ÎÞÎÒÊø´ø
6	1	361	0	1												1									»Æ½ðÍ¼Æ×-¼°·áÖ®ÐþË¿Èý¶Î½õ
6	1	366	0	1												1									»Æ½ðÍ¼Æ×-Ëª¾§Ö®Çå·çÂÆ´ø
6	1	372	0	1												1									»Æ½ðÍ¼Æ×-À×ñ·Ö®ÁéÓñÔÌÀ×Íó
6	1	378	0	1												1									»Æ½ðÍ¼Æ×-Îí»ÃÖ®ËÉ·çÑ©Ó°Ñ¥
6	1	398	0	1												1									ÉñÃØ¿óÊ¯
6	1	22	0	1												1									Ï´Ëè¾­
6	1	26	0	1												1									ÎäÁÖÃØ¼®
6	1	3561	0	1												1									150¼¶¼¼ÄÜ¾÷Òª
6	1	3562	0	1												1									150¼¶´ó³ËÃØ¼®
6	1	1704	0	1												1									ÕòÅÉÁéµ¤
6	1	1705	0	1												1									ÕòÅÉÁéÒ©
6	1	1125	0	1	0											1									120¼¶¼¼ÄÜ¾÷Òª
6	1	1427	0	1	0											1									×ÓÄ¸Áî
0	11	88	0	2	0											1									Ò×ÈÝÃæ¾ß-Ðþ¾õ´óÊ¦
6	1	1380	0	1	0											1									²¹ÌìÊ¯ËéÆ¬£¨ÌØ´ó£©
6	1	3202	0	1	0											1									¾­Ñéµ¤Ò©
6	1	30083	0	1	100000											0									ËÎ½ðÕÐ±øÁî
6	1	1604	0	1	100000											0									Ó¢ÐÛÌû
6	1	2745	0	1	100000											0									Ë®ÔôÁîÅÆ
4	489	1	0	1	100000											0									·çÁê¶ÉÁîÅÆ
6	1	1427	0	1	100000											0									×ÓÄ¸´ü
6	1	2317	0	1	100000											0									ÊÔÁ¶Ìû
6	1	438	0	1	100000											0									»Ø³Ç·û£¨ÎÞÏÞÊ¹ÓÃ£©
6	1	1266	0	1	100000											0									ÉñÐÐ·û
6	1	2744	0	1	100000											0									ÈçÒâÔ¿³×
6	1	30191	0	1	100000											0									½ðÔ¿³×
6	1	2348	0	1	100000											0									ÐþÌì´¸
6	1	1448	0	1	5000000											0									Ä®±±´«ËÍ¾í
6	1	2378	0	1												0									ËÄº£åÐÒ£µ¤
6	1	1091	0	1	5000000											0									Ìì»úÁî
6	1	71	0	1	2000000											0									ÏÉ²ÝÓñÂ¶
6	1	72	0	1	500000											0									ÌìÉ½ÓñÂ¶
0	10	6	0	10	5000000											0									±¼Ïü
0	10	7	0	10	50000000											0									·­Óð
