SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
Minh Tôn Bản Sinh (##) 		144		3	\spr\Ui\技能图标\icon_sk_tr_24.spr		\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	3	0	0	0	0	0	4	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianren.lua	fireres_p																																									"""Thiên Nhẫn  Nội công, tăng hiệu quả Hoả sát"""
Đơn Chỉ Liệt Diệm	Công kích nội công 	145	802	0	\spr\Ui\技能图标\icon_sk_tr_31.spr	\spr\skill\èỡẩè\mag_tr_16_ấâÄĐãă.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	280	0	0	0	4	1	57	-1	1	1	11	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	1	0	0	0		0					0	0	0	3	1	\script\skill\tianren.lua	firedamage_v	tanzhi_lieyan	addskilldamage1	tanzhi_lieyan	missle_speed_v	tanzhi_lieyan	skill_attackradius	tanzhi_lieyan	skill_cost_v	tanzhi_lieyan	seriesdamage_p	tanzhi_lieyan	addskilldamage2	tanzhi_lieyan	addskilldamage3	tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		tanzhi_lieyan		"""Nhập môn võ công, tấn công cùng lúc nhều đối thủ."""
Ngũ hành trận	Vòng tròn  hỗ trợ phòng ngự 	146	800	2	\spr\Ui\技能图标\icon_sk_tr_32.spr		0	0	29	2	1	2	0	180	0	0	0	4	7	226	-1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\tianren.lua	adddefense_v	wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		wuxing_zhen		"""Thiên Nhẫn  kỳ trận, tăng khả năng phòng thủ cho đồng đội."""
Huyền Minh Hấp Tinh	Công kích ngoại công  	147		0	\spr\Ui\技能图标\icon_sk_tr_33.spr	\spr\skill\èỡẩè\mag_tr_09_ẻỹéầ´úãă.spr	\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	60	0	0	0	4	1	71	-1	1	1	9	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	40	20	-2	0	80	0	0		0					0	0	0	-1	1	\script\skill\tianren.lua	physicsenhance_p		stealmana_p		skill_cost_v																																					"""Mật truyền kỳ công, hút Nội lực đối phương về mình."""
Ma Diệm Thất Sát	Công kích ngoại công  	148	802	0	\spr\Ui\技能图标\icon_sk_tr_41.spr	\spr\skill\èỡẩè\mag_tr_16_ấâÄĐãă.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	0	570	0	1	0	4	6	58	-1	1	1	11	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	192	0	0	0	0	0	0	0	60	20	-2	1	0	0	20	0	0	0				0	0	0	3	1	\script\skill\tianren.lua	firedamage_v	moyan_qisha	addskilldamage1	moyan_qisha	fatallystrike_p	moyan_qisha	missle_speed_v	moyan_qisha	skill_attackradius	moyan_qisha	skill_cost_v	moyan_qisha	seriesdamage_p	moyan_qisha	addskilldamage2	moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		moyan_qisha		"""Thiên Nhẫn  Chiêu thức cao cấp, Hoả sát cực lỳ lợi hại"""
Thực Cốt Huyết Nhận	Chủ động hỗ trợ công kích	149		2	\spr\Ui\技能图标\icon_sk_tr_42.spr	\spr\skill\èỡẩè\mag_tr_16_ấâÄĐãă.spr			25	3	0	2	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianren.lua	addfiredamage_v		skill_cost_v																																							"""Thiên Nhẫn  Kỳ thuật, tăng hiệu quả Hoả sát."""
Thiên Ma Giải Thể 	Chủ động hỗ trợ công kích	150	9999	2	\spr\Ui\技能图标\icon_sk_tr_43.spr	\spr\skill\èỡẩè\mag_tr_16_ấâÄĐãă.spr	0	0	30	3	0	2	0	0	0	0	0	4	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\tianren.lua	adddefense_v	tianmo_jieti	attackratingenhance_p	tianmo_jieti	addfiremagic_v	tianmo_jieti	addfiredamage_v	tianmo_jieti	fireenhance_p	tianmo_jieti		tianmo_jieti	attackspeed_v	tianmo_jieti	castspeed_v	tianmo_jieti	skill_cost_v	tianmo_jieti	fasthitrecover_v	tianmo_jieti	lifemax_yan_p	tianmo_jieti	fasthitrecover_yan_v	tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		tianmo_jieti		"""Thiên Nhẫn  Tâm pháp, giảm hiệu quả chiến đấu của đối phương"""
Võ Đang Kiếm pháp	Hỗ trợ bị động	151	903	3	\spr\Ui\技能图标\icon_sk_wd_jf.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudang.lua	addphysicsdamage_p	wudang_jianfa	attackratingenhance_p	wudang_jianfa	deadlystrikeenhance_p	wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		wudang_jianfa		Tăng hiệu quả sử dụng kiếm.
Võ Đang Quyền Pháp	Hỗ trợ bị động	152	904	3	\spr\Ui\技能图标\icon_sk_wd_qf.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudang.lua	addlightingmagic_v	wudang_quanfa		wudang_quanfa		wudang_quanfa	manashield_p	wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		wudang_quanfa		Tăng hiệu quả công kích tay không.
Nộ Lôi Chỉ 	Công kích nội công 	153	902	0	\spr\Ui\技能图标\icon_sk_wa_01.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	400	0	0	0	5	1	24	-1	1	1	11	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	4	1	\script\skill\wudang.lua	lightingdamage_v	nulei_zhi	addskilldamage1	nulei_zhi	missle_speed_v	nulei_zhi	skill_attackradius	nulei_zhi	skill_cost_v	nulei_zhi	seriesdamage_p	nulei_zhi	addskilldamage2	nulei_zhi	addskilldamage3	nulei_zhi		nulei_zhi		nulei_zhi		nulei_zhi		nulei_zhi		nulei_zhi		nulei_zhi		nulei_zhi		nulei_zhi		nulei_zhi		nulei_zhi		nulei_zhi		nulei_zhi		"""Võ Đang võ công nhập môn,tấn công đối phương đơn lẻ."""
Âm Dương Khí (##) 		154		3	\spr\Ui\技能图标\icon_sk_wa_02.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudang.lua	lightingres_p																																									"""Sơ cấp tâm pháp, tăng khả năng phòng Lôi."""
Thương Hải Minh Nguyệt	Công kích nội công 	155	901	0	\spr\Ui\技能图标\icon_sk_wa_13.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	480	0	0	0	5	1	25	-1	1	1	11	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	1	0	0	0		0					0	0	0	4	1	\script\skill\wudang.lua	physicsenhance_p	canghai_mingyue	lightingdamage_v	canghai_mingyue	addskilldamage1	canghai_mingyue	missle_speed_v	canghai_mingyue	skill_attackradius	canghai_mingyue	skill_cost_v	canghai_mingyue	seriesdamage_p	canghai_mingyue	addskilldamage2	canghai_mingyue	addskilldamage3	canghai_mingyue		canghai_mingyue		canghai_mingyue		canghai_mingyue		canghai_mingyue		canghai_mingyue		canghai_mingyue		canghai_mingyue		canghai_mingyue		canghai_mingyue		canghai_mingyue		canghai_mingyue		"""Kiếm pháp nhập môn, tấn công kẻ địch đơn lẻ."""
Thuần Dương Tâm pháp	Tăng cường thuộc tính - bị  động	156		3	\spr\Ui\技能图标\icon_sk_wa_11.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudang.lua	manamax_p																																									"""cơ bản Nội công, gia tăng Nội lực."""
Tọa Vọng Vô Ngã 	Hỗ trợ phòng ngự - chủ động	157	900	2	\spr\Ui\技能图标\icon_sk_wa_12.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr			19	3	0	2	0	0	0	0	0	5	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudang.lua	manashield_p	zuowang_wuwo	skill_cost_v	zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		zuowang_wuwo		"""Độc Môn Tâm pháp, dùng Nội lực bổ khuyết cho Sinh lực."""
Kiếm Phi Kinh Thiên	Công kích nội công 	158	901	0	\spr\Ui\技能图标\icon_sk_wa_22.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	2	0	400	0	0	0	5	6	26	-1	1	1	11	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	0	1	0	0	0		0					0	0	0	4	1	\script\skill\wudang.lua	physicsenhance_p	jianfei_jingtian	lightingdamage_v	jianfei_jingtian	addskilldamage1	jianfei_jingtian	skill_attackradius	jianfei_jingtian	skill_cost_v	jianfei_jingtian	seriesdamage_p	jianfei_jingtian	addskilldamage2	jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		"""Trung cấp chiêu thức, sát thương trong phạm vi nhỏ."""
Thất Tinh Trận	Vòng tròn  hỗ trợ công kích	159	900	2	\spr\Ui\技能图标\icon_sk_wa_23.spr				20	2	1	2	0	180	0	0	0	5	7	211	-1	1	0	14	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\wudang.lua	attackratingenhance_p	qingxing_zhen	adddefense_v	qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		qingxing_zhen		"""Kỳ môn trận pháp, tăng hiệu quả chiến đấu cho đồng đội """
Thế Vân Tung	hỗ trợ chiến đấu- bị động	160	900	3	\spr\Ui\技能图标\icon_sk_wa_21.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudang.lua	fastwalkrun_p	tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		tiyun_zong		"""Tuyệt kỹ khinh công, tăng khả năng di chuyển"""
Lưỡng Nghi Tâm pháp	Hỗ trợ bị động	161		3	\spr\Ui\技能图标\icon_sk_wa_31.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudang.lua	castspeed_v																																									"""Độc môn nội công, tăng tốc độ xuất chiêu."""
Huyền Nhất Vô Tượng	Công kích nội công 	162		0	\spr\Ui\技能图标\icon_sk_wa_32.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	2	0	520	0	0	0	5	6	27	-1	1	1	11	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	0	1	0	0	1		0					0	0	0	-1	1	\script\skill\wudang.lua		xuanyi_wuxiang	lightingdamage_v	xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		xuanyi_wuxiang		"""Chiêu thức cao cấp, tấn công kẻ địch đơn lẻ."""
Nhân Kiếm Hợp Nhất (##) 		163		2	\spr\Ui\技能图标\icon_sk_wa_33.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr			18	2	1	2	0	0	0	0	0	5	6	215	-1	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\wudang.lua	physicsenhance_p	renjian_heyi	attackrating_p	renjian_heyi	stealmanaenhance_p	renjian_heyi	deadlystrike_p	renjian_heyi	stun_p	renjian_heyi	missle_speed_v	renjian_heyi	skill_attackradius	renjian_heyi	skill_cost_v	renjian_heyi	skill_eventskilllevel	renjian_heyi	skill_collideevent	renjian_heyi	skill_startevent	renjian_heyi	skill_showevent	renjian_heyi	addskillexp2	renjian_heyi	skill_skillexp_v	renjian_heyi		renjian_heyi		renjian_heyi		renjian_heyi		renjian_heyi		renjian_heyi		renjian_heyi		"""Cao cấp Kiếm pháp, chiến đấu cực kỳ lợi hại."""
Bác Cấp Nhi Phục	Công kích nội công 	164	902	0	\spr\Ui\技能图标\icon_sk_wa_42.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	470	0	0	0	5	6	28	-1	1	1	11	0	0	5	0	0	0	25	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	1		0					0	0	0	4	1	\script\skill\wudang.lua	lightingdamage_v	boji_erfu	stun_p	boji_erfu	addskilldamage1	boji_erfu	skill_attackradius	boji_erfu	skill_cost_v	boji_erfu	seriesdamage_p	boji_erfu	addskilldamage2	boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		boji_erfu		"""Trung cấp chiêu thức, tấn công cùng lúc nhiều đối thủ """
Vô Ngã Vô Kiếm  	Công kích nội công 	165	902	0	\spr\Ui\技能图标\icon_sk_wa_43.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	0	0	0	0	0	2	0	400	0	1	0	5	2	29	-1	16	1	11	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	1	0	0	1		0					0	0	0	4	1	\script\skill\wudang.lua	lightingdamage_v	wuwo_wujian	addskilldamage1	wuwo_wujian	missle_speed_v	wuwo_wujian	skill_attackradius	wuwo_wujian	skill_cost_v	wuwo_wujian	stun_p	wuwo_wujian	seriesdamage_p	wuwo_wujian	skill_misslenum_v	wuwo_wujian	addskilldamage2	wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		wuwo_wujian		"""Quyền Pháp cao cấp, sát thương cục kỳ hiệu quả."""
Thái Cực Thần Công 	Hỗ trợ bị động	166	9999	3	\spr\Ui\技能图标\icon_sk_wa_41.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\wudang.lua	attackspeed_v	taiji_shengong	castspeed_v	taiji_shengong	addlightingdamage_v	taiji_shengong		taiji_shengong	manareplenish_v	taiji_shengong	lightingenhance_p	taiji_shengong	manamax_p	taiji_shengong	manamax_yan_p	taiji_shengong	deadlystrikeenhance_p	taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		taiji_shengong		"""Chí cao Tâm pháp,tăng khả năng chiến đấu toàn diện."""
Côn Lôn Đao pháp	Hỗ trợ bị động	167	1004	3	\spr\Ui\技能图标\icon_sk_kl_df.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	1	0	0	0	0		0					0	0	0	-1	1	\script\skill\kunlun.lua	addphysicsdamage_p	kunlun_daofa	deadlystrikeenhance_p	kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		kunlun_daofa		Tăng hiệu quả sử dụng đao.
Côn Lôn Kiếm pháp	Hỗ trợ bị động	168	1005	3	\spr\Ui\技能图标\icon_sk_kl_jf.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\kunlun.lua	addlightingmagic_v	kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		kunlun_jianfa		Tăng hiệu quả sử dụng kiếm.
Hô Phong Pháp	Công kích nội công 	169	1001	0	\spr\Ui\技能图标\icon_sk_kl_01.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	\sound\skill\sound_k001.wav	\sound\skill\sound_k006.wav	0	0	0	0	0	300	0	2	1	5	1	14	-1	1	1	11	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	1	0	0	0	0		0					0	0	0	4	1	\script\skill\kunlun.lua	physicsenhance_p	hufeng_fa	lightingdamage_v	hufeng_fa	addskilldamage1	hufeng_fa	missle_speed_v	hufeng_fa	skill_attackradius	hufeng_fa	skill_cost_v	hufeng_fa	seriesdamage_p	hufeng_fa	addskilldamage2	hufeng_fa	addskilldamage3	hufeng_fa		hufeng_fa		hufeng_fa		hufeng_fa		hufeng_fa		hufeng_fa		hufeng_fa		hufeng_fa		hufeng_fa		hufeng_fa		hufeng_fa		hufeng_fa		"""Côn Lôn pháp thuật nhập môn, sát thương rất hiệu quả """
Đại Lãng Thực Không	Hỗ trợ phòng ngự - chủ động	170		2	\spr\Ui\技能图标\icon_sk_kl_02.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr			13	3	0	2	0	0	0	0	0	5	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\kunlun.lua	firearmor_v		skill_cost_v																																							"""Độn thuật nhập môn, chống lại sát thưong hỏa rất hiệu quả."""
Thanh Phong phù 	Chủ động hỗ trợ chiến đấu	171	1000	0	\spr\Ui\技能图标\icon_sk_kl_03.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr			17	3	0	2	0	440	0	0	0	5	6	19	-1	1	1	11	0	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\kunlun.lua	fastwalkrun_p	qingfeng_fu	skill_cost_v	qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		qingfeng_fu		"""Sơ cấp chú thuật, tăng tốc độ di chuyển."""
Thiên Tế Tấn Lôi  	Công kích nội công 	172	1002	0	\spr\Ui\技能图标\icon_sk_kl_11.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr	\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	360	0	0	0	5	1	15	-1	1	1	11	1	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	399	0	0	0	0	0	0	0	30	20	0	1	0	0	0		0					0	0	0	4	1	\script\skill\kunlun.lua	lightingdamage_v	tianji_xunlei	missle_speed_v	tianji_xunlei	skill_attackradius	tianji_xunlei	skill_cost_v	tianji_xunlei	seriesdamage_p	tianji_xunlei	addskilldamage1	tianji_xunlei	addskilldamage2	tianji_xunlei		tianji_xunlei		tianji_xunlei		tianji_xunlei		tianji_xunlei		tianji_xunlei		tianji_xunlei		tianji_xunlei		tianji_xunlei		tianji_xunlei		tianji_xunlei		tianji_xunlei		tianji_xunlei				"""Côn Lôn trung cấp pháp thuật, Lôi sát cực kỳ lợi hại."""
Thiên Thanh Địa Trọc	Hỗ trợ phòng ngự - chủ động	173	1000	3	\spr\Ui\技能图标\icon_sk_kl_12.spr	\spr\skill\ÀƠÂỉ\kl_16_ÄĐãăấâãÅ.spr			13	3	0	2	0	440	0	0	0	5	6	20	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\kunlun.lua	lightingres_p	tianqing_dizhuo	fireres_p	tianqing_dizhuo	skill_cost_v	tianqing_dizhuo	physicsres_p	tianqing_dizhuo	coldres_p	tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		tianqing_dizhuo		"""Nội gia Tâm pháp, tăng hiệu quả phòng thủ toàn diện."""
